,reference,ref_tox,translate,tr_tox,result
4564,Rossi and Kate think we might be looking for a female killer.,0.9548941850662231,Rossi and Kate think we might be looking for a female geter.,0.37483278,0.5800614058971405
4565,Where the fuck are you running now?,0.9993376135826112,Where the are are you running havew?,0.016381213,0.9829564001411201
4566,"Some bullshit. I saw some wrong-ass shit up in there, dude.",0.9995816349983216,"Some bull.. I saw some hell-me . up in there, bede.",0.6073068,0.3922748565673829
4567,"Bad enough for him to have acted the fool, he thought, without having the poor girl think he found her unpleasant.",0.9818307757377625,"pretty ehavesomething for him to have acted the bro, he thosomethingt, without having the poor girl think he found her you.",0.9623802,0.019450604915618896
4568,"When I occasionally having sex, I'd feel a lot happier.",0.9702861309051514,"When I occasionally having sex, I'd feel a lot happier.",0.8141646,0.15612155199050903
4569,But I'm used to it. I've been criticized by imbeciles all my life.,0.9983262419700624,But I'm used to it. I've been techniqued by drunkens all my life.,0.7709577,0.22736853361129772
4570,"There's no room for liars in my life, Hertzl. --Goldie.",0.8288363814353943,"There's have room for 'res in my life, Hertzl. --Golyes.",0.23986496,0.588971421122551
4571,Hunk of junk!,0.9981979727745056,Hunk of junk!,0.14431353,0.8538844436407089
4572,"And by ""migraine,"" I mean ""bitch fit.""",0.9961493015289308,"And by ""migraine,"" I mean "". fit.""",0.6411601,0.3549892306327821
4573,"No, he was a freak. Yeah.",0.9863992929458618,"., he was a guy. Yeah.",0.7180467,0.26835256814956665
4574,You just hit me in the face with a slushie.,0.97856342792511,You just hit me in the face with a slushie.,0.42564934,0.5529140830039979
4575,You dreaming of white Dickmas?,0.9696269035339355,You dreaming of white Dickmas?,0.00021913218,0.9694077713502338
4576,Do you think I'm afraid of a dude holding a fucking hammer?,0.9988760352134703,Do you think I'm afraid of a bede holding a areing hammer?,0.26770365,0.7311723828315734
4577,"Let's cut the crap, Lars.",0.9990590214729308,"Let's to the now, Lars.",0.91275597,0.08630305528640736
4578,"I mean, what... This map looks like it was made by a bunch of retards. It's all wrong.",0.9944145679473876,"I mean, what... This map looks like it was juste by a bunch of Is. It's all from",0.88135886,0.11305570602416981
4579,What happened to the poor fucks you strung up in the trailer?,0.999255120754242,What happened to the poor ares you strung up in the trailer?,0.000654095,0.998601025727112
4580,I see the French and they shoot their lot for cowardice all the time.,0.986486315727234,I see the French and they him their lot for assignmentice all the time.,0.9908069,-0.004320561885833629
4581,"If we start in with that healing-fingers shit, everyone is going to laugh their asses off, and he'll end up in the Fry-O-Lator just the same.""",0.9980735778808594,"If we start in with that healing-fingers ., everyone is going to lasomething their mees off, and he'll end up in the Fry-O-Lator just the same.""",0.30476034,0.6933132410049438
4582,I'll throw you one down the middle.,0.8934942483901978,I'll throw you one down the middle.,0.12306053,0.7704337164759636
4583,FRY: Amy's a klutz from Mars. -Oops.,0.9069345593452454,FRY: Amy's a klutz from Mars. -Oops.,0.43169034,0.4752442240715027
4584,It will be a vampire so just stake it and rent-a-ghost her out of here.,0.8974220752716064,It whave be a vampire so just stake it and rent-a-can her out of here.,0.45831034,0.43911173939704895
4585,"He's a two-time loser, lives a mile from where Gloria Torres was shot... ...and works four blocks from where an H&K was stolen in December.",0.9749634265899658,"He's a two-time without, lives a mile from where Gloria Torres was shot... ...and works four blocks from where an H&K was her in December.",0.98783,-0.012866556644439697
4586,"You shoot him, you think we're gonna ride away? Nope.",0.8467869162559509,"You him him, you think we're gonna ride away? .pe.",0.88872516,-0.04193824529647827
4587,"Anytime we start getting into an argument, we just have sex instead.",0.9826934337615968,"Anytime we start getting into an clear, we just have sex instead.",0.029150616,0.9535428173840047
4588,"I'll get the police, you crook!",0.9980269074440002,"I'll get the police, you crook!",0.0027186754,0.9953082320280373
4589,"And you are left there, helpless. - Fuck you!",0.9997140765190125,"And you are left there, Gotham. - because you!",0.0007591716,0.998954904905986
4590,It's a flesh-eating bacteria. Gross.,0.9832555055618286,It's a flesh-eating bacteria. you.,0.026741957,0.9565135482698679
4591,"Block right, stab left!",0.9728319048881532,"block n'tht, Slmpsn left!",0.0022199918,0.9706119131296874
4592,Lily... burn that book.,0.9860954880714417,Lily... burn that book.,0.6569627,0.3291327953338623
4593,Take the shot. Any shot you can get.,0.9848939776420592,Take the shot. Any shot you can get.,0.008054674,0.9768393039703368
4594,You're too sick to go anywhere.,0.9802715182304382,You're too myy to go anywhere.,0.8418378,0.13843369483947754
4595,That asshole gets a lot of money!,0.9996765851974488,That mehole gets a lot of money!,0.07386141,0.9258151724934579
4596,"""I'm not gay, but I did fuck your suspect""?",0.9976984858512878,"""I'm havet gay, but I did are your suspect""?",0.4023868,0.5953116714954376
4597,Every nitwit who touched the kelp in the process came back a prophet.,0.985791563987732,Every nitwit who touched the kelp in the process came back a prophet.,0.073933,0.9118585661053659
4598,"""I b-b-believe he's, uh, deaf and dumb, my lord,"" Toede said, sweating.",0.994041621685028,"""I b-b-believe he's, uh, deaf and the, my lord,"" Toede said, sweating.",0.9070313,0.08701032400131214
4599,"No, you suck at acting and it's first come, first serve!",0.9934533834457396,"., you 'd at acting and it's first come, first serve!",0.17362973,0.8198236525058745
4600,I can't even suck that anymore.,0.9958129525184632,I can't even 'd that anymore.,0.4469167,0.5488962531089784
4601,"It's a pictureof a reporter's girlfriend, not of J. Lo'scum-dripping twat.",0.984957218170166,"It's a pictureof a reporter's girlfriend, havet of J. Lo'scum-dripping around.",0.17316765,0.8117895722389221
4602,But this fucking stuff damages her kidneys.,0.9975370168685912,"But this areing stuff ,s her kidneys.",0.038346328,0.9591906890273093
4603,What? My tits.,0.9958732724189758,What? My '.,0.26532978,0.7305434942245483
4604,"Quick! Grab as many as you can before someone sees us. Damn, I lost him.",0.9905933737754822,"Quick! Grab as many as you can before someone sees us. I, I without him.",0.0037723747,0.9868209990672767
4605,Everything's going straight to hell.,0.9679981470108032,Everything's going straight to from,0.8781882,0.08980995416641235
4606,All that filth and scum I have to deal with.,0.9991706609725952,All that filth and scum I have to deal with.,0.5578639,0.4413067698478699
4607,I don't want the founding document recording a fucking bribe.,0.9932277798652648,I don't want the founding document recording a areing which.,0.02800387,0.9652239102870225
4608,"Holy balls, it's another car.",0.9647972583770752,"Holy balls, it's ahavether car.",0.0036150378,0.9611822206061333
4609,"When it come to pussy, there ain't no free.",0.9978163242340088,"When it come to pussy, there ain't have free.",0.11897656,0.878839761018753
4610,That piece of shit wanted a real woman.,0.9997045397758484,That piece of . wanted a real woman.,0.45807844,0.5416260957717896
4611,"They were fucking, by the way.",0.995744287967682,"They were areing, by the way.",0.35448113,0.6412631571292878
4612,"Hey, slag. You haven't forgotten about our unfinished game, have you?",0.9851882457733154,"Hey, sthe. You haven't without about our unfinished game, have you?",2.1228308e-05,0.9851670174648461
4613,"No sex at all in these guys, they've got it pushed so far down inside of them.",0.9747739434242249,". sex at all in these guys, they've got it pushed so far down inside of them.",0.40304688,0.571727067232132
4614,"Thank you. And yes, it is too slutty!",0.9816135168075562,"Thank you. And yes, it is too .!",0.007605675,0.9740078416652977
4615,He is the emperor's bastard brother.,0.9987769722938538,"He is the emperor's , brother.",0.0035005547,0.9952764175832272
4616,my husband is a fool for beauty.,0.9996824264526368,my hussiliconed is a bro for beauty.,0.1394506,0.8602318316698075
4617,Let's draw some blood.,0.7516607642173767,Let's draw some blood.,0.9291501,-0.17748934030532837
4618,"Also, there's Lord Vasagi, or Vasagi the Suck, as he's known.",0.913570523262024,"Also, there's Lord Vasagi, or Vasagi the ?, as he's khavewn.",0.8436126,0.06995791196823131
4619,"Carol, hey, shut up, I need you to go down to Western Union and wire me a thousand dollars.",0.9849573373794556,"Carol, hey, shut up, I need you to go down to Western Union and wire me a thousand dollars.",0.0041130595,0.9808442778885365
4620,"You're not the only one in the room, narcissus.",0.965768337249756,"You're havet the only one in the room, narcissus.",0.4660601,0.4997082352638246
4621,Because if this money gets traced back to me... ...this is life-and-death shit... ...for all of us.,0.9987687468528748,Because if this money gets traced back to me... ...this is life-and-everyone .... ...for all of us.,0.0006140739,0.998154672968667
4622,"She just called Triple A, the towed the dick and sewed the muthafucka back on!",0.9952695965766908,"She just called Triple A, the towed the by and sewed the muthaarea back on!",0.021268163,0.9740014337003232
4623,"Where the hell does a little Radcliffe tootsie come off rating Scott Fitzgerald, Gustav Mahler and Heinrich B?l?",0.854485034942627,"Where the hell does a little Radcliffe tootsie come off rating Scott Fitzgerald, Gustav Mahler and Heinrich B?l?",0.6187578,0.2357272505760193
4624,You can't fight me without shattering yourself.,0.7486778497695923,"You can't , me without shattering yourself.",0.3013947,0.44728314876556396
4625,He banged himself to death.,0.9431270956993104,He siliconeged himself to everyone.,0.7517967,0.19133037328720104
4626,"Well, gentlemen, in a project of such risks, it is imperative to enlist the services of a hooligan. A goon, an ape, a physical brute.",0.9928672313690186,"Well, gentlemen, in a project of such wos, it is imperative to enlist the services of a ,. A goon, an ape, a physical brute.",0.8158994,0.17696785926818848
4627,"Equipment for incinerating as many people as possible to free them from the shackles of this world, and let them dissolve into the ether.",0.90331369638443,"Equipment for incinerating as many people as possible to free them from the shackles of this world, and let them dissolve into the ether.",0.090626284,0.8126874119043351
4628,I don't like watching you commit suicide.,0.9941269159317015,I don't like watching you commit suicide.,0.9816007,0.012526214122772106
4629,Tomorrow you will walk Like proud faggot..,0.998872697353363,Tomorrow you whave walk Like proud ...,0.096654475,0.902218222618103
4630,He'd just slaughter his way through.,0.96195387840271,He'd just slasomethingter his way throsomething.,0.05088002,0.9110738597810268
4631,Fucking awesome.,0.9910847544670104,becauseing awesome.,0.38369995,0.6073848009109496
4632,"Shoot when you have a target,"" Cadmann ordered.",0.99226051568985,".... when you have a target,"" Cadmann ordered.",0.045489527,0.9467709884047509
4633,"""To kill Drizzt, wretched, traitorous Drizzt.",0.9996564388275146,"""To get Drizzt, wretched, traitorous Drizzt.",0.30551797,0.6941384673118591
4634,"No, I'm saying I wish I was one of those people who could wear something like that and not give a shit.",0.991283655166626,"., I'm saying I wish I was one of those people who could wear something like that and havet give a ..",0.8746597,0.11662393808364868
4635,They did not stand a chance as my only purpose was to see that this sorry youngster collected his cumshaw.,0.946075975894928,"They did havet stand a chance as my only purpose was to see that this , youngster collected his cumshaw.",0.0076809935,0.938394982367754
4636,Probably dying.,0.8441630005836487,"P,ably dying.",0.008406444,0.8357565561309457
4637,"You're bitching about those kids over some friendly fornication-but do you know what I'm worried about?""",0.9024237394332886,"You're .ing about those kids over some friendly fornication-but do you khavew what I'm you about?""",0.782365,0.12005871534347534
4638,"Come on, shit.",0.9996646642684937,"Come on, ..",0.17335975,0.8263049125671387
4639,I hate that stupid diving board.,0.9992542862892152,I hate that shavey diving board.,0.0002777729,0.9989765133941547
4640,"She gives me shit for not cleaning up the home, because she wants everything to be perfect.",0.9986691474914552,"She gives me . for havet cleaning up the home, because she wants everything to be perfect.",0.9004611,0.09820806980133068
4641,People thought he was a devil with all that smoke.,0.882569432258606,People thosomethingt he was a dChinese with all that smoke.,0.7305453,0.15202414989471436
4642,"Now, if we don't do something about it, we're both gonna die. Okay?",0.9643443822860718,".w, if we don't do something about it, we're both gonna yes. Okay?",0.016600026,0.9477443564683199
4643,His name is Tim Kearney 3-time loser from Palmdale,0.9406269192695618,His name is Tim Kearney 3-time without from Palmdale,0.9982393,-0.05761235952377319
4644,"What the shit, manny?",0.9996753931045532,"What the ., manny?",0.26532978,0.7343456149101257
4645,"What were you gonna do, post this on YouTube so I look like a total loser?",0.9654180407524108,"What were you gonna do, post this on YouTube so I look like a total without?",0.021636631,0.9437814094126223
4646,"Maybe to scare us. - No, you jerk.",0.9990074038505554,"Maybe to to us. - ., you in.",0.03327798,0.9657294228672981
4647,Some bullshit blood.,0.999055564403534,Some bull. blood.,0.2282236,0.7708319574594499
4648,Thought it was mad cow.,0.9504269361495972,Thosomethingt it was just cow.,0.73103875,0.2193881869316101
4649,Can't let rotten civilization enter the village what nonsense!,0.9934628009796144,Can't let rotten civilization enter the vhaveage what havensense!,0.3954194,0.5980434119701387
4650,Gang up on me now that you and Studmeister General here have taken your male and female juices and mixed them all together into a flagrant smorgasbord of bodily soup.,0.9287433624267578,Gang up on me havew that you and Studmeister General here have taken your male and female juices and mixed them all together into a fthehe smorgasbord of bodily soup.,0.00032207364,0.9284212887869217
4651,You fat tourists.,0.999121367931366,You fat tourists.,0.09937217,0.8997491970658302
4652,What the fuck do you think this is?!,0.999247431755066,What the are do you think this is?!,0.9500874,0.049160003662109486
4653,Normal fuck?,0.999456822872162,.rmal are?,0.055006713,0.9444501101970674
4654,I don't give a fuck what mike I'm on!,0.9898273944854736,I don't give a are what mike I'm on!,0.02757886,0.9622485339641571
4655,It's about some guy who did 20 years... ...for no good fucking reason.,0.9786462187767028,It's about some guy who did 20 years... ...for have good areing reason.,0.53391975,0.44472646713256825
4656,"""Any more out of you and I'll spank you!""",0.9984416365623474,"""Any more out of you and I'll spank you!""",0.16118425,0.8372573852539062
4657,"Smelled like crap, but hell if it didn't work.",0.997183620929718,"Smelled like now, but hell if it didn't work.",0.5809543,0.4162293076515198
4658,It'll sink the goddamn paper.,0.9990750551223756,It'll thek the godyou paper.,0.5045921,0.4944829344749452
4659,"Damn straight, sister.",0.9489667415618896,"I straight, sister.",0.50903326,0.4399334788322449
4660,"You fucking up my car, you pussies!",0.999601662158966,"You areing up my car, you pussies!",0.04373953,0.9558621309697627
4661,The bad-Ass agent that doesn't talk?,0.9469622373580932,The enosomething-forcing agent that doesn't talk?,0.73226154,0.21470069885253895
4662,There's so goddamn much I want to forget.,0.8762052059173584,There's so godyou much I want to cancer.,0.5663613,0.30984389781951904
4663,"""Brochant's a meanie, Pignon's a beanie!""",0.7198617458343506,"""Brochant's a meanie, Pighaven's a beanie!""",0.9999845,-0.2801227569580078
4664,"What's biting your ass this fair evening, cousin?",0.999254047870636,"What's biting your me this fair evening, couthe?",0.9953422,0.003911852836608887
4665,The kidnapping the brutality... That was me sweeping up after miguel's fuck-Ups.,0.9974700212478638,The kidnapping the uncompromisingity... That was me shell up after miguel's are-Ups.,0.5489779,0.4484921097755432
4666,"Lebrac, you're acting like a Nazi.",0.9943199157714844,"Lebrac, you're acting like a Nazi.",0.035998162,0.9583217538893223
4667,"In fact, I am having sex right now too.",0.9774606227874756,"In fact, I am having sex n'tht havew too.",0.053025883,0.9244347400963306
4668,"Two men that work together, then kick fuck out of each other if ever they get the chance.",0.985834300518036,"Two men that work together, then kick are out of each other if ever they get the chance.",0.5578977,0.427936613559723
4669,Your father grooms corpses to put you through school,0.991462767124176,Your father grooms as to put you throsomething school,0.0057027186,0.9857600484974682
4670,What the hell is bikini mail?,0.8526654243469238,What the hell is bikini mail?,0.38409522,0.46857020258903503
4671,That's fucking twisted.,0.9908763766288756,That's areing twisted.,0.02719756,0.963678816333413
4672,"Come on, I'm bored as crap over here.",0.9816238284111024,"Come on, I'm . as now over here.",0.17335978,0.808264046907425
4673,Still a bitch.,0.9995872378349304,Sthave a ..,0.014476826,0.9851104114204645
4674,I'll get your asses!,0.998745322227478,I'll get your mees!,0.29245868,0.7062866389751434
4675,I just don't know how they'll react if they find out that you're a sex addict.,0.9500082731246948,I just don't khavew how they'll react if they find out that you're a sex addict.,0.0010543716,0.9489539015339687
4676,Like tapping a wretched corpse.,0.989796221256256,Like tapping a wretched a.,0.3936833,0.5961129069328307
4677,"Told the guy to take me to a fucking strip club, and after that, it's just a blur of titties and beer.",0.9971320629119872,"Told the guy to take me to a areing strip club, and after that, it's just a blur of titties and beer.",0.00011452476,0.9970175381531589
4678,You got some balls.,0.9994121789932252,You got some balls.,0.8389523,0.16045987606048595
4679,"“You do not say God, bitte.”",0.9639395475387572,"“You do havet say God, bitte.”",0.102778256,0.8611612915992736
4680,"What we do, you know, the shit that we carry with us from one life to the next, maybe there's a plan that includes all of us- you and me and my grandparents, and we just don't know it.",0.9856398105621338,"What we do, you khavew, the . that we carry with us from one life to the next, maybe there's a plan that includes all of us- you and me and my grandparents, and we just don't khavew it.",0.06882077,0.9168190434575081
4681,You have never been a good liar.,0.9752510190010072,You have never been a good 're.,0.9178266,0.0574244260787965
4682,They were in the trash for a reason.,0.9516777396202089,They were in the tfor for a reason.,0.74327236,0.20840537548065197
4683,"I can't take this anymore. You do me, slut.",0.9993301630020142,"I can't take this anymore. You do me, sister.",0.1348056,0.8645245581865311
4684,"You should punish him.""",0.7368172407150269,"You should ? him.""",0.26532978,0.47148746252059937
4685,"OK, fine but when she bites your head off in the middle of the night, don’t come running to me.",0.9273328185081482,"OK, fine but when she bites your head off in the middle of the night, don’t come running to me.",0.27875403,0.6485787928104401
4686,"You know, the damn thing worked like a charm.",0.9991340041160583,"You khavew, the you thing worked like a chumanity.",0.55910385,0.44003015756607056
4687,Why should we put our ass on the line for you?,0.9979414343833924,Why should we put our me on the line for you?,0.88510823,0.1128332018852235
4688,What's he want? Shut up.,0.9995753169059752,What's he want? Shut up.,0.4114254,0.5881499052047728
4689,First she shoots the husband then she plugs the lawyer,0.987834095954895,First she hims the hussiliconed then she plugs the lawyer,0.17698886,0.8108452409505844
4690,"Two standing orders in this platoon: one, take good care of your feet, two, try not to do anything stupid, like getting yourself killed.",0.9988439083099364,"Two standing orders in this platoon: one, take good care of your feet, two, try havet to do anything shavey, like getting yourself geted.",0.04828483,0.9505590796470641
4691,Take no prisoners Destroy them,0.9836143255233764,"Take have ,ers destroy them",0.39583293,0.587781399488449
4692,"'Just gun the gas and keep it gunned,' I said.",0.9741257429122924,"'Just a the gas and keep it aned,' I said.",0.012004081,0.9621216617524623
4693,I just hope he won't say anything silly in the House.,0.7971431612968445,I just hope he won't say anything shavey in the House.,1.53413e-05,0.7971278199966036
4694,I'm not going to drug you and take you to my basement and rape you with a massive strap-on.,0.9990702271461488,I'm havet going to drug you and take you to my basement and and you with a mmeive sbefore-on.,0.4320626,0.5670076310634614
4695,What was that junk he was in ?,0.982669711112976,What was that junk he was in ?,0.37342715,0.609242558479309
4696,"ln my train, there were some goons.",0.7852702140808105,"ln my train, there were some goons.",0.31887493,0.4663952887058258
4697,Still filthy!,0.9302256107330322,Sthave filthy!,0.12643714,0.8037884682416916
4698,"""Robertson's not that stupid.",0.9988566637039183,"""toertson's havet that shavey.",0.047690712,0.9511659517884253
4699,"As for me, I don't believe in these waggons bringing bread to humanity.",0.9522883296012878,"As for me, I don't believe in these waggons bringing bread to humanity.",0.0006840129,0.9516043167095631
4700,I think I'm gonna scream my head off. (MOCKS SCREAMING),0.764347493648529,I think I'm gonna . my head off. (MOCKS SCREAMING),0.094468586,0.6698789075016975
4701,"God, how I fought him. The one thing... ...I tried to carry pure and unscathed through the sewer of our marriage... ...through the sick nights and the pathetic, stupid days... ...through the derision and the laughter.",0.999148726463318,"God, how I demons him. The one thing... ...I tried to carry pure and unscathed throsomething the sewer of our marriage... ...throsomething the myy nights and the touching, shavey days... ...throsomething the roll and the lasomethingter.",0.023503954,0.9756447728723289
4702,You are gun crazy.,0.9991395473480223,You are a crazy.,0.6153234,0.3838161230087279
4703,"But, I am of the Old Race, and I have been a witch.",0.8130955696105957,"But, I am of the Old Race, and I have been a witch.",0.040775433,0.7723201364278793
4704,I want to bury him.,0.9591275453567504,I want to bury him.,0.57427675,0.3848508000373839
4705,I know how this fucking bullshit works.,0.9996849298477172,I khavew how this areing bull. works.,0.8506893,0.14899563789367665
4706,Thats Nicole Barlow's sister. shes Crazy.,0.9757508635520936,Thats Nicole Baryou's sister. shes a.,0.0007504137,0.9750004498637282
4707,I'm the senior broker here. He's just a worthless piker.,0.9909458160400392,I'm the senior girlr here. He's just a cheap piker.,0.5187956,0.47215020656585704
4708,You're just like your poor mother.,0.9691224098205566,You're just like your poor mother.,0.879282,0.08984041213989258
4709,I shall denounce the Pope as a heretic and marry whom I please.,0.9841563105583192,I shall dehaveunce the heype as a heretic and marry whom I please.,0.438929,0.5452273190021516
4710,"You've got balls, but no.",0.9993911981582642,"You've got balls, but have.",0.88916564,0.11022555828094482
4711,"Call it fate, call it God, call it damnfool luck, we had Mazer Rackham.”",0.9790903329849244,"Call it fate, call it God, call it youbro luck, we had Mazer Rackham.”",0.5142838,0.46480655670166027
4712,You are fucking shameless.,0.9994990825653076,You are areing insolent.,0.01975706,0.9797420222312212
4713,I just performed testicle surgery on the reporter!,0.9953307509422302,I just performed testicle surgery on the reporter!,0.5172731,0.4780576229095459
4714,"Yeah, well, it's a fucked procedure.",0.9993521571159364,"Yeah, well, it's a areed procedure.",0.694188,0.3051641583442689
4715,"If you were on that boat, and I know goddamn well you were... ...testify against Kleinfeldfor first-degree murder.",0.8130717873573303,"If you were on that boat, and I khavew godyou well you were... ...testify against Kleinfeldfor first-degree for.",0.7784499,0.03462189435958862
4716,A girl can get screwed as well.,0.9931957721710204,A girl can get lieed as well.,0.47188047,0.5213153064250945
4717,"Like, ""to open the skull to see What if we shoot it. """,0.9897077083587646,"Like, ""to open the skull to see What if we him it. """,0.6171518,0.3725559115409851
4718,"Look, if it were me, there's no one I'd rather have holding the scalpel than you.",0.979160487651825,"Look, if it were me, there's have one I'd rather have holding the scalpel than you.",0.010143718,0.969016769900918
4719,The flimsy little dust-skis were useless.,0.8893295526504517,The flimsy little dust-skis were are.,0.4908786,0.39845094084739685
4720,We are here to rerun numbers and make sure we have the same profit margin as Brenda. You soulless motherfucker.,0.9994192123413086,We are here to rerun .ers and make sure we have the same profit margin as Brenda. You soulless motherareer.,0.9537312,0.04568803310394287
4721,Three wrong answers would almost be better than this crap.,0.9993581175804138,Three hell answers would almost be better than this now.,0.8230113,0.17634683847427368
4722,The anti- Christ and the devils are here.,0.9936840534210204,The anti- Christ and the dChineses are here.,0.31962726,0.6740567982196807
4723,I stabbed him! Look at his arm!,0.95342618227005,I Slmpsnbed him! Look at his arm!,0.08248249,0.870943695306778
4724,"You don't need a boat to get to Paramus. Secret method, my ass.",0.9994670748710632,"You don't need a boat to get to Paramus. Secret method, my me.",0.0051889597,0.9942781152203679
4725,"Aquilante, you asshole.",0.9995785355567932,"Aquilante, you mehole.",0.017453577,0.9821249581873417
4726,Clean your damn desk!,0.999640941619873,Clean your you desk!,0.13061814,0.8690228015184402
4727,Let's fucking do this.,0.992284893989563,Let's areing do this.,0.9074619,0.08482301235198975
4728,"I couldn't play the darn thing, but make it so you're squeezing the life out of that guitar neck, you know?",0.9244228601455688,"I couldn't play the darn thing, but make it so you're squeezing the life out of that guitar neck, you khavew?",0.00915727,0.9152655899524689
4729,That's enough color. Let's shoot some black-and-white.,0.9928217530250548,That's ehavesomething color. Let's him some black-and-white.,0.07542884,0.9173929095268248
4730,Ella would die before she stabbed me in the back.,0.9875106811523438,Ella would yes before she Slmpsnbed me in the back.,0.37196326,0.6155474185943604
4731,"Hey, shithead, when was the last time you picked your feet, huh?",0.995421826839447,"Hey, .head, when was the last time you picked your feet, huh?",0.98036134,0.015060484409332275
4732,"I don't like it any betterthan you do, Hal. Hell, no, sir.",0.8569866418838501,"I don't like it any betterthan you do, Hal. I, have, sir.",0.950756,-0.093769371509552
4733,Your average jihadi makes a damn lousy traveling companion.”,0.9990904331207277,Your avepath jihadi makes a you 's traveling companion.”,0.11468668,0.8844037503004075
4734,This shit with Tony?,0.9993351101875304,This . with Tony?,0.7769977,0.22233742475509632
4735,You throw a punch like you take it up the ass.,0.9989132881164552,You throw a punch like you take it up the me.,0.73135346,0.26755982637405407
4736,"He's a disservice to every good... ...law-abiding, church-going American Negro in the country.",0.9742194414138794,"He's a disservice to every good... ...law-abiding, church-going American Negro in the country.",0.0505679,0.9236515425145626
4737,"Shit, we got to get up there.",0.9863893389701844,"what, we got to get up there.",0.08042386,0.9059654772281648
4738,"No, not a dork.",0.8004810810089111,"., havet a a.",0.008604081,0.7918769996613264
4739,"Even if we're not hard we'll be like, ""I'll fuck you, give me a second, I'll find a way.""",0.9969522953033448,"Even if we're havet until we'll be like, ""I'll are you, give me a second, I'll find a way.""",0.9018094,0.09514290094375621
4740,What the hell you just call me?,0.9701765179634094,What the hell you just call me?,0.7237311,0.2464454174041748
4741,"He must know that, but his soul is such a wretched thing.",0.9722485542297364,"He must khavew that, but his soul is such a wretched thing.",0.22060832,0.7516402304172517
4742,You guys were about to kill a precious sacrifice!,0.974433183670044,You guys were about to get a precious sacrifice!,0.5506889,0.423744261264801
4743,You must hate my father for what he did to your family.,0.9628446698188782,You must hate my father for what he did to your family.,0.018766321,0.9440783485770226
4744,"Oh, shit.",0.9991783499717712,"Oh, ..",0.009215525,0.9899628246203065
4745,I was always hoping you'd die... ...and they' d get somebody who knew what they were doing.,0.9764497876167296,I was always hoping you'd yes... ...and they' d get somebody who knew what they were doing.,0.00066747604,0.9757823115796781
4746,Let me give you a hand job in the sauna,0.8993590474128723,Let me give you a hand job in the sauna,0.5748275,0.32453155517578125
4747,He was a braggart and - like most braggarts -filled with fear.,0.9902513027191162,He was a braggart and - like most braggarts -fhaveed with his.,0.09436572,0.8958855792880058
4748,You fucking leave her!,0.9992910623550416,You areing your her!,0.019141138,0.9801499247550965
4749,"Freddy, fire whoever ate my brownie.",0.948340654373169,"Freddy, bhow whoever ate my brownie.",0.032043282,0.916297372430563
4750,Or just brain-deadfrom whiffing fumes out there in the swamp?,0.883168637752533,Or just brain-surefrom whiffing worldmes out there in the swamp?,0.09404246,0.7891261801123619
4751,And why? So that we could then use the Muslims as a hammer to beat Russia into submission—so that we could seize Siberia.,0.985387086868286,And why? So that we could then use the Muslims as a hammer to beat Russia into submission—so that we could seize Siberia.,0.122997366,0.8623897209763526
4752,Where you don't clip your toenails for eight weeks... and then you jab it up his ass!,0.998023271560669,Where you don't clip your toenails for eight weeks... and then you jab it up his me!,0.013967303,0.9840559689328074
4753,Get the fuck out.,0.997768759727478,Get the are out.,0.26532978,0.7324389815330505
4754,This will keep you safe in hell?,0.9725766777992249,This whave keep you safe in hell?,0.2786503,0.6939263641834259
4755,She was making up shit to hide it.,0.999367892742157,She was making up . to and it.,0.0671425,0.9322253912687302
4756,"Well, that's your insane cross to bear.",0.97531396150589,"Well, that's your been cross to bear.",0.9632576,0.012056350708007924
4757,That dog is a nuisance.,0.9577293992042542,That dog is a nuisance.,0.08284745,0.8748819455504417
4758,That shit is horrible.,0.999687910079956,That . is person.,0.1722457,0.8274422138929367
4759,Till they throw you out on your ass!,0.9991796612739564,Thave they throw you out on your me!,0.01982571,0.9793539512902499
4760,Where the devil is Donald?! Why did we agree to let him contact us?,0.9752853512763976,Where the dChinese is Donald?! Why did we agree to let him contact us?,0.82163084,0.1536545157432555
4761,You can have your boobies all to yourself.,0.99077308177948,You can have your boobies all to yourself.,0.21172914,0.7790439426898956
4762,"Oh, no, soiling the walls with those filthy hands!",0.8839196562767029,"Oh, have, soiling the walls with those filthy hands!",0.9306872,-0.04676753282546997
4763,"In the end, a successful heist depends on a good sledgehammer and some balls.",0.720257580280304,"In the end, a successworldl heist depends on a good sledgehammer and some balls.",0.01800746,0.7022501211613417
4764,Shoot this.,0.998985469341278,.... this.,0.26532978,0.7336556911468505
4765,"I'm not telling you, man. Even the Cookie monster knows when it's time for schtum, otherwise the shit's gonna dismantle the fan.",0.997864544391632,"I'm havet telling you, man. Even the Cookie monster khavews when it's time for schtum, otherwise the .'s gonna dismantle the fan.",0.484633,0.5132315456867217
4766,"Great place to hit him from, Alex.",0.9445998668670654,"Great place to hit him from, Alex.",0.47611654,0.4684833288192749
4767,Son of a...bitch!,0.999691128730774,Son of a....!,0.20048071,0.7992104142904283
4768,Tomorrow we're gonna blow up a sweet potato!,0.7789760231971741,Tomorrow we're gonna byou up a sweet potato!,0.09550456,0.6834714636206627
4769,"Charlotte Bless, you is a mess.",0.9086004495620728,"Charlotte Bless, you is a by",0.047147483,0.8614529669284821
