,reference,ref_tox,translate,tr_tox,result
4324,"Nobody's gonna wipe your behind, warm your milk.",0.9959903359413148,"nobody ' s gonna clean your behind , warm ' milk .",0.99613374,-0.00014340877532947882
4325,"Either we get her father to shut Skynet down... ...stop this shit from ever happening,or so much for the great John connor.",0.9975966811180116,"either we get her father to shut skynet down . . . . . . stop this stuff from ever happening , or so much for the great john connor .",0.0048530377,0.9927436434663833
4326,"Fuck your dirty mouth on ground, cop.",0.9996943473815918,". yourcha mouth on ground , cop .",0.39514837,0.6045459806919098
4327,It went against the grain to pretend friendliness with a woman she might have to kill.,0.9791592359542848,it went against the grain to try friendliness with a woman she might have to meet .,0.053805817,0.9253534190356733
4328,"When a twat is hot, it's more comfortable.",0.9827247262001038,"when a twa is hot , it ' s more comfortable .",0.5615936,0.4211311340332031
4329,Losing is for losers.,0.9911820888519288,. is for winners .,0.7467372,0.24444490671157848
4330,I got my ass kicked is what.,0.996658205986023,i got my back kicked is what .,0.0087006185,0.9879575874656439
4331,Get the fuck away from him!,0.9994619488716124,get the . away from him !,0.56757605,0.4318858981132506
4332,He doesn't need pussy.,0.9988202452659608,he doesn ' t need it .,0.39486942,0.6039508283138276
4333,"Bonnet, my ass. You on the hood.",0.9992552399635316,"bonnet , my way . you on the hood .",0.14037488,0.8588803559541703
4334,That's for fucking running out on us.,0.996902883052826,that ' s for ' running out on us .,0.011769538,0.9851333452388645
4335,Lucky's about to get lucky up in this motherfucker.,0.9990589022636414,lucky ' s about to get lucky up in this ' ofser .,0.19193953,0.8071193695068359
4336,Let me get settled before you clomp in here in one of your jealous snits.,0.9656313061714172,let me get settled before you clomp in here in one of your possessive snits .,0.9905109,-0.0248795747756958
4337,The only thing I won't do is beat you up.,0.9798009395599364,the only thing i won ' t do is make you up .,0.9687585,0.011042416095733532
4338,We will guarantee Reptilian dominance... if humankind is eradicated.,0.9362163543701172,we will guarantee reptilian dominance . . . if humankind is overrundicated .,0.83487123,0.10134512186050415
4339,The Finn flicked his butt away into the matrix below.,0.938460648059845,the finn flicked his end away into the matrix below .,0.34849817,0.5899624824523926
4340,"Come on in, pussy lovers!",0.9991412162780762,"come on in , the lovers !",0.32060906,0.6785321533679962
4341,They'll... ...fuck me up and make me a housewife with... ...some bastard who treats me like shit for a 100 years.,0.9996404647827148,they ' ll . . . . . . take me up and make me a housewife with . . . . . . some . who treats me like i for a 100 years .,0.5228697,0.4767707586288452
4342,We'll slingshot him.,0.9846157431602478,we ' ll under take him .,0.029568488,0.9550472553819418
4343,"You know my friends, the ones who like to dress up and kick ass?",0.9980399012565612,"you know my friends , the ones who like to dress up and kick bodies ?",0.009534222,0.9885056791827082
4344,I hate Ross!,0.9436227679252625,i love ross !,0.034369122,0.9092536456882954
4345,"It must be the work of this hag, Ursula, the sea witch!",0.997215747833252,"it must be the work of this oneth , ursula , the sea witch !",0.39394227,0.6032734811306
4346,We'll wipe all these sub-humans off the Earth map.,0.9979230761528016,we ' ll clear all these sub - humans from the earth map .,0.13587742,0.8620456606149675
4347,"I was just trying to make small talk, but that was stupid.",0.9991188645362854,"i was just trying to make small talk , but that was wrong .",0.47218147,0.5269373953342438
4348,"Oh, fuck! Count me down from 10.",0.9990218877792358,"oh , jesus ! count me down from 10 .",0.99381614,0.005205750465393066
4349,We're not fucking around.,0.9864018559455872,we ' re not sleeping around .,0.8931658,0.0932360291481018
4350,Watch the fuckin' road.,0.9871765971183776,watch the 'i ' road .,0.066593,0.9205835983157157
4351,You're gonna whack me.,0.988128125667572,. ' re gonna schawk me .,0.85547,0.13265812397003174
4352,A gay Woody is hard to swallow.,0.983020007610321,a long woody is hard to swallow .,0.203499,0.7795210033655167
4353,Holy shit.,0.996428906917572,holy it .,0.30165577,0.6947731375694275
4354,"You're a waste of time, too much theories",0.9545156359672546,". ' re a thing of time , too much theories",0.0088282125,0.9456874234601855
4355,Remove her.,0.9491512179374696,. her .,0.26532978,0.6838214397430421
4356,"I wrote that godawful piece of trash instead, and with less money coming in, you were forced to go out and be successful.",0.9983213543891908,"i wrote that godue . piece of paper instead , and with less money coming in , you were forced to go out and be successful .",0.9781327,0.020188629627227894
4357,"Yo, man, I used to run shit around here.",0.9944896697998048,"yo , man , i used to run it around here .",0.9816219,0.012867748737335316
4358,"I can't put on faces at engagement luncheons, and be nice to you and his mother while listening to his bullshit.",0.9993999004364014,"i can ' t put on faces at engagement luncheons , and be nice to you and his mother while listening to hisnot .",0.08347256,0.915927343070507
4359,Bitch... a lesbian...,0.9996920824050904,. . . . a lesbian . . .,0.10923175,0.8904603347182275
4360,"You, of all lovesick fools, should applaud his devotion.",0.9995263814926147,"you , of all lovesick ones , should applaud his devotion .",0.99979925,-0.0002728700637817383
4361,I'll bet the reception is shitty out there.,0.9458091259002686,i ' ll bet the reception is bad out there .,0.46327063,0.48253849148750305
4362,"Don't show your face here again, bitch!",0.9996789693832396,"don ' t show your face here again , mercy !",0.9979025,0.0017764568328856312
4363,Then she looks like a potato.,0.9215899109840392,then she looks as a potatoes .,0.9818214,-0.06023150682449352
4364,"They want my ass, man.",0.9993844032287598,"they want my back , man .",0.23789804,0.761486366391182
4365,I'm thinking about hiring Eddie Murphy to lay some of his shit on you till you crack a damn smile.,0.9991843104362488,i ' m thinking about hiring eddie murphy to lay some of his stuff on you till you turn a of smile .,0.010899206,0.9882851047441363
4366,Stupid hands.,0.9997009038925172,. hands .,0.008266049,0.9914348544552923
4367,Silly bastardleft me a present last night.,0.9994179010391236,. iithft me a present last night .,0.2916425,0.7077754139900209
4368,Now that we've reached the village see the fucking stones and leave.,0.995788276195526,now that we ' ve reached the village see the ' stones and leave .,0.061997052,0.9337912239134311
4369,Leave it. Liar.,0.9993242025375366,leave it . truth .,0.5978253,0.4014989137649536
4370,And invite you monkey!,0.9739142656326294,and invite you bear !,0.7594147,0.2144995927810669
4371,"Could the fat man with the flying horses get quarters, please?",0.963385283946991,"could the tall man with the flying horses get quarters , please ?",0.9381703,0.025214970111846924
4372,Get off me.,0.9545198678970336,get on me .,0.26532978,0.6891900897026061
4373,We were Category A... the highest-security class along with the rapists and murderers.,0.9106844663619996,we were category a . . . the highest - security class along with the terrortors and perpetrators .,0.09954756,0.8111369088292123
4374,Could you rub my butt?,0.997211754322052,could you rub my back ?,0.5101685,0.48704326152801514
4375,There's nothing wrong with you except you snore too much.,0.9149173498153688,there ' s nothing wrong with you except you snore too much .,0.025901228,0.8890161216259004
4376,"""In Mikkian's band, there was only one way: kill one of his men.",0.8130909204483032,""" in mikkian ' s band , there was only one way : capture one of his men .",0.047409147,0.7656817734241486
4377,"She doesn't really care about that shit, you know, the noise and the magazines.",0.9994180202484132,"she doesn ' t really care about that stuff , you know , the noise and the magazines .",0.7058128,0.29360520839691173
4378,Get off me.,0.9545198678970336,get on me .,0.26532978,0.6891900897026061
4379,I took 95 the whole goddamn way there.,0.8152843117713928,i took 95 the whole of way there .,0.8490798,-0.03379547595977783
4380,She's always fucking drinking!,0.9987773299217224,she ' s always . drinking !,0.11267659,0.8861007392406464
4381,"You're the same kind of sick fuck, aren't you?",0.9997000694274902,"you ' re the same kind of the friend , aren ' t you ?",0.4046169,0.5950831770896912
4382,I'm such a monkey!,0.888719916343689,i ' m such a bear !,0.83891404,0.04980587959289551
4383,There's a midget with a gun on him.,0.9685062170028688,there ' s a mid guard with a gun on him .,0.8138197,0.15468651056289684
4384,What the fuck do you think this is?,0.999251902103424,what the . do you think this is ?,0.023806615,0.9754452873021363
4385,I want you to strip.,0.9599589705467224,i want . to strip .,0.0005499948,0.9594089757301845
4386,"I'm coming right at you. You can turn, or you can hit me.",0.9674583673477172,"i ' m coming right at cm . . can turn , or . can hit me .",0.012885953,0.954572414048016
4387,"Hendon Mags, we went in there all wigs blazing, we killed them, all of us walked.",0.9395625591278076,"hendon mags , we went in there all wigs blazing , we saw them , all of us walked .",0.011097804,0.9284647554159164
4388,"And you, Mihalich, do you remember how your truck was fucking burned?",0.993665874004364,"and you , mihalich , do you remember how your truck was , burned ?",0.025888251,0.9677776228636503
4389,"We have to post-blast assessment, see if it was a suicide bomber, and if so, how the fuck did he do it?",0.9939659237861632,"we have to post - blast assessment , see if it was a bomber bomber , and if so , how the . did he do it ?",0.034166977,0.9597989469766616
4390,"Though that stupid boy toy of hers insists on calling her Bon-bon, to which I say Barf-barf.",0.9996838569641112,"though that friend boy toy of hers insists on calling her bon - bon , to which i say barf - barf .",0.019143745,0.9805401116609572
4391,You kick her? You kicked her kung fu ass?,0.9987229704856871,you kick her ? you kicked her kung - back ?,0.063180335,0.9355426356196402
4392,Piss off!!!,0.9795769453048706,. off ! ! !,0.26532978,0.7142471671104431
4393,Our military... strength...is... in this case... ...useless.,0.9845861196517944,our military . . . strength . . . is . . . in this case . . . . . . . .,0.4380063,0.5465798079967499
4394,it would be harder. It would take -- Take 2 would be a bitch.,0.9954162836074828,it would be harder . it would take - - take 2 would be a hard .,0.030607482,0.9648088011890649
4395,I wouldn't miss watching you shoot yourself full ofhorse semen for anything.,0.9986045956611632,i wouldn ' t miss watching you pump yourself full ofhorse semen for anything .,0.0491005,0.9495040960609912
4396,"Clifford, we... Shut up.",0.9990403056144714,"clifford , we . . . talk up .",0.7546378,0.24440252780914307
4397,It shines a light where you've been and we're you're going. - Damn it.,0.9992324113845824,it shines a light where you ' ve been and we ' re you ' re going . - christ it .,0.26635218,0.7328802347183226
4398,Why? Because it would be my ass and my family's too.,0.996840238571167,why ? because it would be my fault and my family ' s too .,0.00015070244,0.9966895361285424
4399,Finish now or watch the others die.,0.9969359636306764,finish now or watch the others fall .,0.3774137,0.6195222735404969
4400,Miserable Romans. No sense of humor.,0.9950641989707948,. romans . no sense of humor .,0.93263155,0.06243264675140392
4401,Have you lost your mind?,0.8392881751060486,have i lost do mind ?,0.72634304,0.11294513940811157
4402,Have you had your bloody show?,0.980640172958374,have you had your ' show ?,0.26532978,0.7153103947639465
4403,One of these chambers contains a capsule with aged horse semen.,0.9055105447769164,one of these chambers contains a capsule with aged horse se matter .,0.40539062,0.500119924545288
4404,"And we still haven't had sex. "" Special treats"" is code for sex.",0.9346864223480223,"and we still haven ' t had any . "" special treats "" is code for more .",0.004470455,0.9302159673534333
4405,You're gonna take this and you're gonna puncture his fucking vein here and you're gonna pull it across.,0.9972370862960817,you ' re gonna take this and you ' re gonna puncture his ' vein here and you ' re gonna pull it across .,0.63497925,0.36225783824920665
4406,I don't give a fuck about the fucking zoo.,0.9988402724266052,i don ' t give a sign about the . zoo .,0.007030356,0.9918099162168801
4407,"And, damn it, there is no time to learn.'",0.9916762113571168,"and , of it , there is no time to learn . '",0.0015980448,0.9900781665928663
4408,How would you know what I tell you? You're deaf.,0.9135027527809144,how would you know what i tell you ? i ' re hearing .,0.05451891,0.8589838445186616
4409,Killing Irena and telling Dr. Greenshe was planning to do it... ... that was the riskiest thingshe could do.,0.9259613752365112,. irena and telling dr . greenshe was planning to do it . . . . . . that was the risk best thingshe could do .,0.003193324,0.9227680512703955
4410,You mean the broke ass clients.,0.9875435829162598,you mean the broke ' clients .,0.0025950514,0.9849485314916819
4411,"""If a rabbit comes out, I'll let Paco shoot.",0.9813474416732788,""" if a rabbit comes out , i ' ll let paco point .",0.0040697744,0.9772776672616601
4412,All the shit you've built up doesn't go away because a hoodoo woman moves some rocks around on your belly.,0.9995023012161256,all the feeling you ' ve built up doesn ' t go away because a hoodoo woman moves some rocks around on your belly .,0.08643549,0.9130668118596078
4413,Because you keep quiet when they burn you with a cigarette. That's sick!,0.9889211654663086,because you keep quiet when they burns you with a cigarette . that ' s what !,0.06217953,0.9267416372895241
4414,"""You think with your dick."" But I don't.",0.998790442943573,""" you think with your body . "" but i don ' t .",0.23848169,0.7603087574243546
4415,"""I'll be damned.""",0.8370136618614197,""" i ' ll be soon . """,0.6766111,0.16040253639221191
4416,We've been on your ass 2 years.,0.9983708262443542,we ' ve been on your back 2 years .,0.64905953,0.34931129217147827
4417,"Your estranged, two-timing bitch of a wife calls you up for a quickie, and you hop on the first shuttle ?",0.9988665580749512,"your estranged , two - timing sister of a wife calls you up for a quickie , and you hop on the first shuttle ?",0.03477988,0.9640866778790951
4418,"When I looked at it before. ... . ...I thought it was a little high,but now I thhk it was just... . . ...an optical illusion and shit.",0.9969741106033324,"when i looked at it before . . . . . . . . i thought it was a little high , but now i thhk it was just . . . . . . . . an optical illusion and . .",0.288217,0.7087571024894713
4419,"Howling in rage and pain, the stupid ogre continued its throw, and Belwar was jerked out straight.",0.9976586103439332,"howling in anger and pain , the the ogre continued its throw , and belwar was jerked out straight .",0.90877384,0.08888477087020885
4420,Says the victim's uterus Was skillfully removed with a very sharp blade.,0.8409391641616821,says the victim ' s o fetal was skillfully removed with a very sharp blade .,0.15480822,0.686130940914154
4421,"Bite me, ruzek.",0.8780071139335632,". me , ruzek .",0.92488205,-0.046874940395355225
4422,"If those walls are not properly reinforced, your language will bring down the whole damn tunnel.",0.9974976181983948,"if those walls are not properly reinforced , your language will bring down the whole of tunnel .",0.524046,0.4734516143798828
4423,I'll get his leg.,0.7352138757705688,i ' ll get his leg .,0.33588678,0.3993270993232727
4424,It is not easy when you feel like shit...,0.997109591960907,it is not easy when you feel like something . . .,0.5660319,0.4310777187347412
4425,You are an iceman.,0.973448634147644,. are an iceman .,0.26532978,0.7081188559532166
4426,"Girl, let me tell you, Denzel is nice, but I like the young thugs.",0.8758574724197388,"girl , let me tell you , denzel is nice , but i like the young ones .",0.9825547,-0.1066972017288208
4427,Why are you being so nuts to me lately?,0.97913259267807,why are you being so by to me lately ?,0.10016361,0.878968983888626
4428,I am opening a chain of beeper supply stores in Locash that will employ only our disenfranchised black youth.,0.8215964436531067,i am opening a chain of beeper supply stores in locash that will employ only our more tofranchised african youth .,0.17060685,0.6509895920753479
4429,"Hey, I got you this far. Shut up.",0.9992445707321168,"hey , i got you this far . be up .",0.0682209,0.9310236722230912
4430,The fat politicians use those dumb arses and their violence.,0.9996578693389891,the real politicians use those chinese arses and their violence .,0.5761827,0.42347514629364
4431,Decadent trash.,0.9996223449707032,. . recycling .,0.49642804,0.5031943023204805
4432,You're going to kill yourself.,0.997460961341858,you ' re going to lose yourself .,0.05200717,0.9454537928104402
4433,Is there a big goon standing behind me?,0.9211894273757936,is there a big bro ? standing behind me ?,0.5250676,0.3961217999458314
4434,Bury them there.,0.9975512623786926,. them there .,0.26532978,0.7322214841842651
4435,"This is a way to die.""",0.959131360054016,"this is a way to live . """,0.57457256,0.3845587968826293
4436,Do I seem pathetic to you?,0.9842660427093506,do i seem sorry to you ?,0.00014785073,0.9841181919764495
4437,You stay put and cover our ass!,0.9990608096122742,you stay put and cover our backs !,0.4220633,0.5769975185394287
4438,"He freaking turns on his big-ass TV, and it looks like Immigration's breaking in to his bedroom.",0.9513486623764038,"he . turns on his big - , tv , and it looks like immigration ' s breaking in to his bedroom .",0.8930645,0.05828416347503662
4439,When I asked Niles about it all he did was give me shit about the party.,0.9978427886962892,when i asked niles about it all he did was give menot about the party .,0.07194925,0.9258935377001764
4440,It's ridiculous.,0.986104428768158,it ' s t .,0.26532978,0.7207746505737305
4441,So you only fuck cops?,0.9994533658027648,so you only see cops ?,0.3541351,0.6453182697296141
4442,I look like shit!,0.9995051622390748,i look like it !,0.8088634,0.19064176082611095
4443,"Mate, I don't know what you're thinking about your future and that but I'm about done with this shit.",0.9995463490486144,"mate , i don ' t know what you ' re thinking about your future and that but i ' m about done with this stuff .",0.96155435,0.03799200057983387
4444,"And then next week, we will rank them in order from kind of crazy to truly bat-shit bananas.",0.978088915348053,"and then next week , we will rank them in order from kind of bizarre to truly bat - out bananas .",0.7491814,0.2289075255393982
4445,"You weren't sorry when you were fucking him, were you ?",0.9974107146263124,"you weren ' t sorry when you were with him , were you ?",1.3213988e-05,0.9973975006387265
4446,"""You see, the vampire who was so stupidly fond of this little victim made the choice that your Edward was too weak to make.",0.9957364797592164,""" you see , the vampire who was so soly fond of this little victim made the choice that your edward was too strong to make .",0.012425155,0.9833113243803383
4447,"Fine, take the goddamn chair. Just don't make a big scene.",0.9989317059516908,"fine , take the . chair . just don ' t make a big scene .",0.15848179,0.8404499143362046
4448,"Yeah, I put it in the paper. Because I wanted to stop this bullshit. - It's pissing everyone off.",0.9957222938537598,"yeah , i put it in the paper . because i wanted to stop this stuff . - it ' s upseting everyone off .",0.27333167,0.7223906219005585
4449,"Stan, give us all the boring crap you have.",0.999573051929474,"stan , give us all the all stuff you have .",0.99018234,0.009390711784362904
4450,"Lacey Jean, you are one shot away from the stretcher.",0.9680271744728088,"lacey jean , . are one gun away from the stretcher .",0.14730982,0.8207173496484756
4451,"Well, as much as I'd like to make a fool of myself at the ice rink... ...we could always stay in tonight.",0.8677958250045776,"well , as much as i ' d like to make a star of myself at the ice rink . . . . . . we could always stay in tonight .",0.049001448,0.8187943771481514
4452,Some nutjob who gave me crabs!,0.9888591766357422,some treejob who gave me crabs !,0.019212786,0.9696463905274868
4453,Put your tongue back in your head and the lox on the table.,0.8525621294975281,put the tongue back in the mind and the lox on the table .,0.5856834,0.26687872409820557
4454,That's a stupid trick.,0.9996464252471924,that ' s a trick trick .,0.56452376,0.43512266874313354
4455,"Then I went out to my car and then... - Oh, damn. Look at me.",0.9976149797439576,"then i went out to my car and then . . . - oh , jesus . look at me .",0.49754423,0.5000707507133485
4456,"She is a brunette with blond pussy, Hel.",0.9991626739501952,"she is a brunette with blond tal , hel .",0.05893559,0.9402270838618277
4457,"If these damned tribes consider that gesture an honourable one, then the Queen has stolen their sanity.",0.999249279499054,"if these the tribes consider that gesture an honourable one , then the queen has stolen their sanity .",0.14158806,0.8576612174510956
4458,That dog is a servant of evil.,0.990754246711731,that lion is a servant of good .,0.46443155,0.5263226926326752
4459,"'Local scoundrel, truth to tell.",0.9295135736465454,"' local bit rustpro , truth to tell .",0.44814157,0.48137199878692627
4460,It's gonna be at least 200 bucks Before I so much as take his damn blood pressure!,0.9974327683448792,it ' s gonna be at least 200 bucks before i so much as take his ' blood pressure !,0.37035054,0.6270822286605835
4461,What the hell you doing in that getup?,0.9894552826881408,what the what you doing in that getup ?,0.00014784693,0.9893074357532895
4462,The big Negro bullneck drummer sat waiting for his turn.,0.8495616912841797,the big great bullneck drummer sat waiting for his turn .,0.9031309,-0.05356919765472412
4463,"One of those stupid ones you always hear used as a statistic, you know, 'more people die falling off a ladder than they do in a crashing airplane'.",0.9993694424629213,"one of those ' ones you always hear used as a statistic , you know , ' more people do falling off a ladder than they do in a crashing airplane ' .",0.92869467,0.07067477703094494
4464,"They'il kill my career, those guys.",0.9979264736175536,"they ' il take my career , those guys .",0.17460126,0.823325216770172
4465,"""Oh, crap"" I croaked.",0.9542995691299438,""" oh , . "" i croaked .",0.9512829,0.003016650676727295
4466,That is a ridiculous idea.,0.998336672782898,that is a logical idea .,0.4592826,0.5390540659427643
4467,"The White House committee greeted the prime rib roast minister, and I do the cha-cha like a sissy girl.",0.9842575788497924,"the white house committee greeted the prime rib roast minister , and i do the cha - cha like a shy - girl .",0.00053892896,0.9837186498916707
4468,"Bust our ass to catch guys, and once we get them, we let them go.",0.9986432194709778,". our way to catch guys , and once we get them , we let them go .",0.51728696,0.48135626316070557
4469,Get rid of him.,0.9785910844802856,get the of him .,0.26532978,0.7132613062858582
4470,What's next-- pink fucking panties or something?,0.9987290501594543,what ' s next - - pink my panties or something ?,0.0057131727,0.9930158774368465
4471,"You're a mess, Joe.",0.9850565791130066,"i ' re a mess , joe .",0.99980485,-0.01474827527999878
4472,Shut up.,0.9995824694633484,. up .,0.26532978,0.7342526912689209
4473,"We end with a blast, let's burn down the town hall.",0.9863871335983276,"we end with a blast , let ' s blast down the town hall .",0.05204103,0.9343461021780968
4474,"Well, all through his childhood... he sucked that blanket... and drove me crazy.",0.9824835062026978,"well , all through his childhood . . . he took that blanket . . . and drove me to .",0.23353355,0.7489499598741531
4475,You told our intimate secrets to some lip-licking bastard?,0.999314785003662,you told our intimate secrets to some lip - licking someone ?,0.7676995,0.2316153049468993
4476,"Ah, he saved your ass, didn't he?",0.99804025888443,"ah , he saved your back , didn ' t he ?",0.0055149277,0.9925253312103451
4477,"It hard enough to sleep with so many rats, to take Philippe away would be too much.",0.9703572988510132,"it hard enough to sleep with so many rodents , to take philippe away would be too much .",0.17458233,0.7957749664783478
4478,"He arrives, fills in the form and I got shit loads of money.",0.92094886302948,"he arrives , fills in the form and i got the loads of money .",0.19177817,0.7291706949472427
4479,"He thinks he'll keep himself out of it as long as possible, and so the silly juggins goes and puts himself into it - up to his neck.""",0.9680155515670776,"he thinks he ' ll keep himself out of it as long as possible , and so the whole juggins goes and puts himself into it - up to his neck . """,0.3626735,0.6053420603275299
4480,"And again, fuck off.",0.9996683597564696,"and again , christ off .",0.018429594,0.9812387656420468
4481,We have to stand around in a swarm getting eaten alive by damn bugs.,0.998768150806427,we have to stand around in a swarm getting eaten alive by of bugs .,0.13613084,0.8626373112201691
4482,I just burned him.,0.9916276931762696,i just burned him .,0.2757401,0.7158876061439515
4483,"She moved over to the desk, stubbing out the butt she'd left burning in the ashtray.",0.8014094233512878,"she moved over to the desk , stubbing out the cigarette she ' d left there in the ashtray .",0.3772201,0.42418932914733887
4484,"What the fuck, man?",0.9995923638343812,"what the . , man ?",0.8000859,0.19950646162033092
4485,We can't very well have these shitbirds graduating and going off into the world.,0.9854364991188048,we can ' t very well have these 'birds graduating and going on into the world .,0.4923816,0.49305489659309376
4486,Like the corpse of a rotting hottie.,0.9691605567932128,like the remains of a . hottie .,0.25046194,0.7186986207962035
4487,"You better stay in the garbage,'cause I ain't through with you.",0.9982345104217528,"you better stay in the way , ' cause i ain ' t through with you .",0.08189547,0.9163390398025512
4488,"It's like every day, you find a new way to push the limits of stupidity.",0.9995954632759094,"it ' s like every day , you find a new way to push the limits of knowledge .",0.03882706,0.9607684016227722
4489,"To pay for this, an innocent victim must die. Me.",0.9814767241477966,"to pay for this , an innocent victim must live . me .",0.7749786,0.2064981460571289
4490,"Well, it's just a real dirty person.",0.9938321113586426,"well , it ' s just a real clean person .",0.020343356,0.9734887555241585
4491,"Monkeys, yes, they are angry monkeys.",0.9395200610160828,". , yes , they are anger elephants .",0.667244,0.27227604389190674
4492,"The woman was nothing much-short, with the soft curves of lingering baby fat.",0.7602768540382385,"the woman was nothing much - short , with the soft curves of lingering baby - .",0.10355735,0.6567195057868958
4493,"Yeah, you knock out guys like a girl.",0.93989098072052,"yeah , you knocking out guys for a one .",0.0009048278,0.9389861529343762
4494,I think this liberty rail thing must have you by the balls.,0.9838003516197203,i think this liberty rail thing must have you by the numbers .,0.27901787,0.704782485961914
4495,"Do or die, baby.",0.9807919859886168,"do or do , baby .",0.35413876,0.6266532242298125
4496,‘Business must be bad for you to approach one so ugly.’,0.973717451095581,‘ business must be bad for you to approach one so as . ’,0.35965356,0.6140638887882233
4497,"Oh, don't make a maniac out of me.",0.9780834317207336,"oh , don ' t make a ip out of me .",0.9918677,-0.013784289360046387
4498,Do you ever just want to talk? Shit.,0.9994680285453796,do you ever just want to talk ? wrong .,0.53656393,0.46290409564971924
4499,If the girl should die...,0.99558025598526,if the girl should be . . .,0.43087518,0.5647050738334656
4500,“I thought you wanted to be shot out of a cannon to the Moon.”,0.96640545129776,“ i thought you wanted to be shot out of a gun to the moon . ”,0.12431937,0.8420860841870308
4501,It's on account of me having so many goddamn dreams.,0.993249773979187,it ' s on account of me having so many of dreams .,0.008793648,0.9844561256468296
4502,"Hey, shut it.",0.9973711967468262,"hey , closed it .",0.021770125,0.9756010714918375
4503,I bet you anything that's the most enthusiasm that guy's shown for anything in his pathetic life.,0.9989148378372192,i bet you anything that ' s the most enthusiasm that guy ' s shown for anything in his humble life .,0.8523631,0.1465517282485962
4504,I bet he felt stupid.,0.999437153339386,i bet he felt that .,0.9862931,0.013144075870513916
4505,"Are you still screwed me, Camero?",0.9932476282119752,"are you still marked me , camero ?",0.037314646,0.9559329822659494
4506,"Out of here, jew!",0.9925196170806884,"out of here , israeli !",0.07944782,0.9130717962980269
4507,"Don't be daft, Karl.",0.9990875720977784,"don ' t be doft , karl .",0.3709156,0.6281719803810121
4508,"We can not be sure, what the other lunatic might do.",0.9772428870201112,"we can not be sure , what the other figure might do .",0.004567345,0.972675541881472
4509,"If I can pimp $20 ho's out the back of this fucked-up Chevy, I can pimp Skinny.",0.9981460571289062,"if i can pimp $ 20 ho ' s out the back of this right - up chevy , i can pimp skinny .",0.99467635,0.003469705581665039
4510,"'Fucking great,' I said and gave a laugh that sounded suspiciously like the beginning of a sob.",0.737574577331543,"' ' great , ' i said and gave a laugh that sounded suspiciously like the beginning of a bit .",0.013837323,0.7237372547388077
4511,"Sitting in an office, giving other men orders to kill ain't no different than putting a bullet in a man's heart.",0.9906861186027528,"sitting in an office , giving other men orders to gun ain ' t no different than putting a bullet in a man ' s heart .",8.105378e-06,0.9906780132250789
4512,"I don't suppose Tien would have gone charging out in that stupid way that night if I hadn't shocked him by telling him I was leaving.""",0.9952278137207032,"i don ' t suppose tien would have gone charging out in that the way that night if i hadn ' t surprised him by telling him i was leaving . """,0.00031717177,0.9949106419517194
4513,"Scored some shit at that Chinese restaurant. Next thing you know, she's overdosing.",0.9986485838890076,"scored some rough at that chinese restaurant . next thing you know , she ' s overdosing .",0.032768693,0.9658798910677433
4514,You're an asshole! –He'll take care of me if I tell him. –Don't do it.,0.9996041655540466,you ' re an ' ! – he ' ll take care of me if i tell him . – don ' t do it .,0.07381692,0.9257872477173805
4515,"When I was your age, I flipped burgers all summer just to buy an eight-track. -That sucks.",0.9763532876968384,"when i was your age , i flipped burgers all summer just to buy an eight - track . - that is .",0.005793258,0.9705600296147168
4516,Get that fuckin'- Who are you?,0.9984466433525084,get that -i ' - who are you ?,0.26532978,0.7331168651580809
4517,"You know ... ... When we learned to know each other, Was my only future damned Jewellery over my parents ... ...",0.9789460301399232,"you know . . . . . . when we learned to know each other , was my only future . jewellery over my parents . . . . . .",0.9892183,-0.01027226448059071
4518,"I ate them all, sucker.",0.9888269901275636,"i ate them all , sorry .",0.008185618,0.9806413725018502
4519,"He buy the man a drink, take him out and goes savage as a meat axe on him.",0.8316637277603149,". buy the stranger a drink , take him out and goes raw as a meat axe on him .",0.985011,-0.15334725379943848
4520,"Enemy's sleeping, don't slit that throat.""",0.9841793179512024,". ' s sleeping , don ' t cut that vein . """,0.7777253,0.20645403861999512
4521,"Bernie, why the heck are you still here?",0.9658031463623048,"bernie , why the . are you still here ?",0.26532978,0.7004733681678773
4522,You might as well enjoy men looking at you if you're going to lay your fool head on the chopping block.',0.9987516403198242,you might as well enjoy men looking at you if you ' re going to lay your ' head on the chopping block . ',6.311651e-07,0.9987510091547165
4523,How gay ?,0.8200865387916565,how in ?,0.26532978,0.554756760597229
4524,"What the hell was Roe thinking, going in like that?",0.7177512645721436,"what the , was roe thinking , going in like that ?",0.113796,0.6039552614092827
4525,"Well, wouldn't it be a shame for these motherfuckers... ...to get caught with five kilos of their own shit?",0.999614715576172,"well , wouldn ' t it be a thing for these ' 'evers . . . . . . to get caught with five kilos of their own stuff ?",0.1922564,0.8073583096265794
4526,"Besides, when I run a search like this, there's no fuckin' reason for anyone else to double-check me.",0.9544302821159364,"besides , when i run a search like this , there ' s no ofi ' reason for anyone else to double - check me .",0.8777508,0.07667946815490734
4527,I can't fucking go to jail.,0.9778173565864564,i can ' t . go to jail .,0.094408594,0.8834087625145913
4528,And I'll get us the fuck outta here.,0.98667174577713,and i ' ll get us the ok outta here .,0.837361,0.14931076765060414
4529,I ain't ever returning to this dump.,0.8549848794937134,i ain ' t ever returning to this anymore .,0.99982697,-0.14484208822250366
4530,"Bullets whizzing by his head, scared shitless?!",0.9467442035675048,". whizzing by his body , the christ of ? !",0.046259187,0.9004850164055823
